,Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
37,29/08/2018,7079.46,7124.06,6890,7032.96,5730.978927,40314346.33,7034.460752
38,28/08/2018,6911.7,7125.28,6861.17,7080.94,8222.247652,57566051.75,7001.25491
39,27/08/2018,6700.13,6944.47,6641.35,6904.51,5863.688248,39516728.82,6739.227453
40,26/08/2018,6732.99,6775.34,6558.95,6700.46,3475.72025,23147173.65,6659.67684
41,25/08/2018,6692.99,6800,6664.25,6732.4,4980.649283,33427519.44,6711.478272
42,24/08/2018,6525.99,6721.09,6445.32,6692.94,6374.542579,41835350.65,6562.878847
43,23/08/2018,6355.97,6575.99,6344.8,6525.01,4028.433872,25923311.05,6435.084173
44,22/08/2018,6478.99,6906.81,6250,6355.76,11955.6507,78180267.29,6539.18965
45,21/08/2018,6260.83,6513.28,6246.05,6479.27,5655.041725,36215468.25,6404.102748
46,20/08/2018,6481.63,6522.99,6223.9,6260.82,6254.820808,40034740.55,6400.621501
47,19/08/2018,6397.37,6545,6312,6481.99,3138.711318,20144658.35,6418.130343
48,18/08/2018,6578.13,6615,6303,6399.28,3496.802321,22509757.3,6437.240436
49,17/08/2018,6314.08,6584.49,6290.64,6580.15,6635.58159,42963411.49,6474.701714
50,16/08/2018,6273.34,6477.57,6208.37,6313.51,7099.261164,45050489.22,6345.79968
51,15/08/2018,6194.3,6628.5,6186.02,6272.3,12501.11335,80080675.52,6405.883484
52,14/08/2018,6252.63,6254.02,5880,6193.62,14235.27018,86043410.14,6044.38195
53,13/08/2018,6311.99,6544.37,6142.2,6252.63,8896.680837,56397569.36,6339.169673
54,12/08/2018,6240.49,6493.77,6163.44,6310.82,7169.893231,45228549.7,6308.120392
55,11/08/2018,6139.99,6494.13,6000,6239.98,6818.375048,42379946.32,6215.549309
56,10/08/2018,6544.98,6584.05,5995.75,6139.99,14096.00989,89098710.78,6320.846217
57,09/08/2018,6283.89,6627,6190.01,6543.76,9484.886705,60575830.64,6386.563437
58,08/08/2018,6717.67,6717.68,6121,6283.59,14668.56802,94168057.74,6419.717153
59,07/08/2018,6932.18,7155,6671,6717.68,10039.39296,69592717.09,6931.964646
60,06/08/2018,7028.89,7157.93,6835.06,6936.11,7317.642965,50894029.07,6954.975709
61,05/08/2018,7009.94,7086.8,6888.88,7032.61,6039.135145,42187260.05,6985.645964
62,04/08/2018,7416.98,7494.48,6926,7009.99,6831.75139,48822594.49,7146.424351
63,03/08/2018,7535,7542.92,7286.41,7416.98,9585.779309,70899644.26,7396.335965
64,02/08/2018,7600.22,7709.98,7455,7536.37,5262.236132,39925363.02,7587.147748
65,01/08/2018,7726.85,7761.56,7440,7602.01,11406.76844,86275617.41,7563.545967
66,31/07/2018,8162.28,8162.37,7633.67,7725.43,11994.08614,94080198.8,7843.882201
67,30/07/2018,8216.74,8295,7853.01,8160.21,11785.89208,95521277.83,8104.713431
68,29/07/2018,8231.07,8299.99,8109.74,8216.74,3980.279408,32668116.63,8207.493314
69,28/07/2018,8177.72,8259,8051.43,8237.74,2765.680491,22600879.91,8171.905609
70,27/07/2018,7926,8274.98,7798.48,8183.05,8701.765878,69758485.99,8016.589618
71,26/07/2018,8174.06,8314.23,7855.97,7926,8091.87166,65857948.72,8138.778206
72,25/07/2018,8394.48,8475,8049.22,8174.06,10348.06858,85270824.58,8240.264735
73,24/07/2018,7712.46,8496.96,7691.14,8403.83,18707.41156,151310569.7,8088.26861
74,23/07/2018,7393.5,7800,7369.86,7719.62,12572.45317,96571278.24,7681.18019
75,22/07/2018,7398.16,7581.03,7336.15,7396.6,5107.978813,38059816.24,7451.052096
76,21/07/2018,7330.84,7458,7212,7409.92,4049.810223,29657027.95,7323.066098
77,20/07/2018,7474.35,7696.88,7265,7330.84,9379.171432,69721139.88,7433.61398
78,19/07/2018,7384.92,7570.9,7278.84,7471.42,8803.253097,65189565.07,7405.167652
79,18/07/2018,7310.71,7599.98,7239.15,7374.88,13347.87638,99059622.37,7421.376973
80,17/07/2018,6721.21,7468.31,6657.95,7310.71,12703.29651,89443629.79,7040.977883
81,16/07/2018,6353.25,6755,6333.63,6721.04,9404.056476,61776752.48,6569.160089
82,15/07/2018,6245.99,6397.21,6227.76,6349.3,3556.293107,22531808.77,6335.756951
83,14/07/2018,6208.78,6317.84,6180,6243.98,2584.733962,16131386.29,6241.023845
84,13/07/2018,6243.53,6337.25,6121.01,6215.59,5901.295715,36792068.82,6234.574677
85,12/07/2018,6379.13,6380,6072,6243.88,7792.466858,48264011.74,6193.675587
86,11/07/2018,6304.45,6400,6285,6380,6370.136801,40422766.09,6345.666875
87,10/07/2018,6666.75,6683.9,6270.84,6299.46,9163.019775,59079611.2,6447.613631
88,09/07/2018,6706.6,6814.72,6620,6666.75,7165.217233,48058466.98,6707.189107
89,08/07/2018,6755.46,6783.54,6674.6,6706.6,5145.845757,34673975.5,6738.246177
90,07/07/2018,6604.74,6820,6510,6759.99,4842.795871,32039126.13,6615.832463
91,06/07/2018,6533.69,6636.15,6449.76,6596.53,5457.672187,35714562.2,6543.918537
92,05/07/2018,6575.62,6700,6445.31,6533.69,7692.215777,50623962.16,6581.19372
93,04/07/2018,6507.99,6792.28,6413.2,6584.25,6706.734006,44104610.98,6576.168213
94,03/07/2018,6605.46,6666,6464.39,6507.99,5924.865417,39007361.17,6583.670418
95,02/07/2018,6345.48,6667.57,6270.69,6612.98,8799.802474,57156646.61,6495.219271
96,01/07/2018,6385.75,6438.55,6259.34,6349.99,4160.705567,26417260.54,6349.226137
97,30/06/2018,6204.01,6510,6190.28,6385.71,6915.088877,44052425.65,6370.478592
98,29/06/2018,5845.2,6299,5774.72,6204.24,12067.37317,71636732.3,5936.398196
99,28/06/2018,6135.64,6165.49,5818.14,5848.33,8878.398573,53453287.6,6020.60013
100,27/06/2018,6073.99,6181.11,5985,6135.64,7446.861551,45361890.94,6091.410539
101,26/06/2018,6252.28,6277,6025.68,6068,7751.622088,47951768.39,6186.030207
102,25/06/2018,6153.6,6365.34,6075.01,6253.61,9689.689307,60122649.66,6204.806754
103,24/06/2018,6169.91,6255.05,5780,6153.4,11423.59393,68399360.49,5987.551809
104,23/06/2018,6055.17,6261,6048.54,6177.38,4585.871472,28145734.06,6137.488639
105,22/06/2018,6718.33,6737.97,5940,6050.45,18544.14405,116516606,6283.202163
106,21/06/2018,6756.6,6792.2,6677.85,6718.33,4837.324428,32564408.83,6731.905067
107,20/06/2018,6728.44,6809.26,6558.95,6756.58,5193.768846,34692917.9,6679.719281
108,19/06/2018,6711.3,6841.81,6660.21,6736.52,5443.679796,36644831.8,6731.628819
109,18/06/2018,6451.03,6793,6381.25,6707.5,5940.174398,38916063.79,6551.333545
110,17/06/2018,6487.92,6575.35,6429.23,6453.41,2828.756808,18412428.55,6509.017847
111,16/06/2018,6390.6,6557.81,6333.63,6487.92,3553.699726,22957650.67,6460.211171
112,15/06/2018,6638.8,6666.66,6370,6390.6,7132.206789,46685086.33,6545.672008
113,14/06/2018,6308.49,6708.1,6270.69,6646.1,14185.83821,92121861.87,6493.931518
114,13/06/2018,6557.66,6624.45,6120,6307.4,19190.50458,122786788.1,6398.30952
115,12/06/2018,6880.76,6880.76,6461.42,6557.67,8827.5995,59092996.24,6694.1184
116,11/06/2018,6781.17,6919.97,6634.86,6880.61,11409.52423,77070641.46,6754.93911
117,10/06/2018,7498,7498,6627.7,6781.17,14392.69541,100255171.2,6965.698109
118,09/06/2018,7618.11,7686.45,7468.31,7492.7,2713.781045,20619323.12,7598.005433
119,08/06/2018,7676.41,7697,7542,7618.11,4676.558328,35622819.63,7617.31537
120,07/06/2018,7658.99,7750,7618.99,7689.28,7545.009251,58063422.6,7695.606549
121,06/06/2018,7617.98,7695.46,7482.61,7658.57,7058.055772,53677946.08,7605.202879
122,05/06/2018,7494.99,7685,7360,7617.98,9968.45509,74707307.08,7494.371636
123,04/06/2018,7712.97,7764.44,7449.68,7488.26,6990.551353,52874207.37,7563.667686
124,03/06/2018,7642,7790.69,7581.03,7703.67,4729.210084,36376196.76,7691.8124
125,02/06/2018,7511.72,7700,7438.92,7642,4012.168755,30475405.25,7595.743627
126,01/06/2018,7492.28,7620.01,7348.45,7511.6,6762.627573,50587954.66,7480.517612
127,31/05/2018,7375.64,7601.23,7330.22,7492.28,7339.007269,55144260.57,7513.858285
128,30/05/2018,7469.45,7559,7273.89,7375.73,8940.454005,66460464.15,7433.678883
129,29/05/2018,7112.2,7537,7026.9,7469.45,11049.92099,80814280.45,7313.561835
130,28/05/2018,7348.64,7445,7084.99,7112.5,6583.63253,47652142.66,7237.971202
131,27/05/2018,7335.99,7412.57,7213.09,7347.39,3144.451109,22995002.76,7312.882903
132,26/05/2018,7459.21,7622.87,7276.04,7335.99,4043.55765,30225159.43,7474.892667
133,25/05/2018,7579.3,7661.07,7328.13,7471.18,10088.84331,75352118.7,7468.85608
134,24/05/2018,7509.99,7733.99,7267.24,7586.88,11648.36524,87486613.44,7510.634463
135,23/05/2018,7983.98,8032.01,7435.49,7502.89,17635.90129,136149933.1,7720.043948
136,22/05/2018,8403.23,8417.65,7951.41,7984.08,9101.060787,74532297.79,8189.407756
137,21/05/2018,8518.64,8589.1,8320,8391.76,6126.971053,51780405.45,8451.224103
138,20/05/2018,8225.55,8590,8170.71,8518.48,5314.9989,44509496.32,8374.319008
139,19/05/2018,8248.99,8395,8141.08,8231.2,3784.075766,31243933.28,8256.688082
140,18/05/2018,8058.16,8275.1,7929.53,8248.87,7181.203883,58093499.64,8089.660255
141,17/05/2018,8337.77,8500,7980,8067.03,8259.124524,68210896.57,8258.853147
142,16/05/2018,8481.99,8505.33,8100.01,8346.59,12705.12322,105058169.9,8268.961115
143,15/05/2018,8674.53,8865,8400,8474.99,12391.83199,107036084.5,8637.631996
144,14/05/2018,8696.54,8900.9,8286.57,8674.36,18861.9371,162135043.6,8595.885074
145,13/05/2018,8481.72,8775.9,8335.56,8696.58,9835.224509,84280724.78,8569.273096
146,12/05/2018,8408.79,8652.8,8208.81,8481.6,15464.9294,130051000.7,8409.414442
147,11/05/2018,9007.19,9018.38,8351,8411.42,20383.92661,177279928,8697.045048
148,10/05/2018,9308.49,9393,8987.74,9020.99,11764.97751,108645338.1,9234.640532
149,09/05/2018,9181.52,9368.79,8974.62,9308.49,11368.83433,104305920.5,9174.724293
150,08/05/2018,9356.79,9450,9015,9167.69,11418.31054,105415298,9232.127441
151,07/05/2018,9621.99,9634.5,9175,9359.52,13616.34859,127010639.8,9327.804659
152,06/05/2018,9827.04,9918.41,9375,9623.54,8155.576857,78150008.85,9582.401126
153,05/05/2018,9689,9948.98,9670.68,9823.28,7403.105024,72754286.99,9827.536792
154,04/05/2018,9737,9784.73,9527.38,9696.57,7326.052071,70716940.7,9652.803449
155,03/05/2018,9220,9799.99,9165.19,9732.43,11670.79958,109943721.5,9420.410376
156,02/05/2018,9066.9,9259.16,8975.23,9222,10575.17498,96344037.24,9110.396513
157,01/05/2018,9243.51,9249.99,8815.91,9066.9,12138.26396,109028331.1,8982.201361
158,30/04/2018,9396.32,9443.96,9111,9242.17,8085.688295,74978446.9,9272.982604
159,29/04/2018,9352.97,9538.75,9180,9393.99,10940.71803,102349678.5,9354.932481
160,28/04/2018,8916.54,9442.34,8854.47,9345.11,15558.4023,143728558.9,9238.002473
161,27/04/2018,9277.32,9387.82,8901.09,8921.43,11375.51438,104644754.1,9199.122843
162,26/04/2018,8855.07,9326.79,8647.29,9274.48,20042.9697,178009104.5,8881.373724
163,25/04/2018,9648.36,9755.53,8751,8864.99,33035.90404,303220038.6,9178.499797
164,24/04/2018,8942,9737.16,8930,9648,20460.50898,190711801.4,9320.970539
165,23/04/2018,8781.7,9006.39,8771.22,8946.95,10286.11771,91446649.76,8890.297806
166,22/04/2018,8924.93,9036.52,8760,8789.96,9346.451759,83089020.81,8889.899927
167,21/04/2018,8865.78,9023.4,8608,8920.71,15336.30793,134950187.1,8799.392115
168,20/04/2018,8273,8934,8216.9,8861,16059.62267,136267900.2,8485.124652
169,19/04/2018,8172.83,8297.99,8074.44,8271.31,9436.846328,77478927.09,8210.256308
170,18/04/2018,7890.87,8235,7870.35,8172.84,9227.204598,74525247.42,8076.687433
171,17/04/2018,8054.68,8160.85,7806.81,7890.87,9277.151215,74462014.27,8026.387901
172,16/04/2018,8353.43,8424.99,7905,8048.15,10866.60296,87993966.21,8097.651727
173,15/04/2018,8003.39,8417,8001.23,8354.22,7542.840816,62269321.05,8255.420282
174,14/04/2018,7885.9,8232.14,7835,8000.41,8935.530715,71681139.86,8022.034969
175,13/04/2018,7923.78,8239.33,7753.32,7896.92,19605.94275,157461506.3,8031.315215
176,12/04/2018,6940.94,8069.34,6758.45,7923.78,19033.38033,143664243.1,7548.015149
177,11/04/2018,6824.75,6984.92,6809.26,6940.94,5825.410646,40165964.26,6894.958433
178,10/04/2018,6782.39,6900,6653.21,6835.67,6480.192764,43978750.45,6786.642319
179,09/04/2018,7027.26,7175.83,6611.49,6780.1,10103.91622,69104966.97,6839.42399
180,08/04/2018,6904.21,7104.52,6894.8,7027.26,4352.697942,30482451.72,7003.116717
181,07/04/2018,6627.7,7069.13,6600.99,6904.9,7683.041653,52984840.5,6896.336489
182,06/04/2018,6771.3,6850,6510,6618.33,8478.418069,56294477.9,6639.738385
183,05/04/2018,6799.37,6928.7,6578.95,6771.69,11894.53598,80262665.41,6747.860157
184,04/04/2018,7415.53,7430,6710.38,6799.95,15779.20247,110954121.8,7031.668557
185,03/04/2018,7052.75,7506.84,7001.28,7416.27,16089.54163,118019785.6,7335.186319
186,02/04/2018,6816.31,7106.5,6759.96,7052.76,13624.16036,95159965.02,6984.648047
187,01/04/2018,6926.5,7045.71,6427.16,6813.52,18046.94087,121116431.4,6711.189018
188,31/03/2018,6839.63,7231.73,6794.26,6928.62,11579.59706,81326187.47,7023.231211
189,30/03/2018,7086.14,7302.35,6550,6850,29101.44803,199556780.7,6857.280108
190,29/03/2018,7932.41,7968,6914.53,7088.38,22138.11413,163975079.8,7406.912747
191,28/03/2018,7791.69,8104.98,7723.03,7932.41,8437.64468,66890222.86,7927.59418
192,27/03/2018,8152.26,8211.62,7742.11,7791.7,12385.25028,98488415.19,7952.073065
193,26/03/2018,8451.12,8500,7831.15,8149.66,17693.41534,145246518.5,8209.071892
194,25/03/2018,8541.96,8680,8368.63,8453.9,9155.912148,78013217.69,8520.529296
195,24/03/2018,8917.99,9020,8505,8547,9731.982368,85811618.32,8817.486004
196,23/03/2018,8708.52,8920.79,8265,8920.79,13749.78486,117134344.5,8518.994707
197,22/03/2018,8892.18,9099.59,8503.52,8704.67,12587.63392,109923828.1,8732.683903
198,21/03/2018,8904.02,9188.1,8754.83,8893.79,12100.99713,108594771.1,8974.034941
199,20/03/2018,8596.79,9051,8313.01,8904.02,13454.82226,116496171,8658.321061
200,19/03/2018,8205.55,8718.74,8114.17,8596.93,19396.08836,162448296.2,8375.312238
201,18/03/2018,7860.83,8324.92,7325.37,8188.24,19547.36115,150315447.6,7689.807668
202,17/03/2018,8258.54,8356.4,7730.23,7860.83,12048.66889,97294029.18,8075.085311
203,16/03/2018,8265.05,8613.06,7914.08,8258.54,16498.62434,137219222.8,8317.009954
204,15/03/2018,8195.99,8425,7682,8265.05,18387.61139,148610946.9,8082.12354
205,14/03/2018,9152.07,9356.14,7948,8196.69,21191.02314,182210730.9,8598.486712
206,13/03/2018,9115.24,9482.79,8830,9142.32,16001.47535,146461539.2,9153.002212
207,12/03/2018,9535.04,9892,8742.07,9120.75,18751.02058,175103380.1,9338.338643
208,11/03/2018,8795.04,9768.37,8450,9535.04,16407.54238,149758874.8,9127.440987
209,10/03/2018,9228.83,9514.96,8697,8791.47,12886.58858,118146982.5,9168.212497
210,09/03/2018,9293.06,9420.39,8366,9230,29014.16684,257069817.6,8860.148181
211,08/03/2018,9904.52,10150,9078.95,9285.32,22522.42747,217370120.9,9651.2741
212,07/03/2018,10723.01,10911.78,9450,9913.03,26116.51185,264099759.8,10112.36728
213,06/03/2018,11417.39,11420.01,10560.19,10723.76,14734.41949,161507885.7,10961.26561
214,05/03/2018,11479.68,11688,11383.66,11419.24,9933.676233,114638102.2,11540.35017
215,04/03/2018,11445,11511,11054.91,11463.27,6831.630703,77060624.28,11279.97511
216,03/03/2018,11032.81,11503.24,11022.85,11445,7786.26754,88241259.78,11332.93447
217,02/03/2018,10917.37,11175,10774.01,11029.99,8329.097901,91455982.5,10980.29866
218,01/03/2018,10314.99,11090,10223.41,10903.13,9481.665146,101712406.7,10727.2726
219,28/02/2018,10572.49,11064.75,10255.07,10314.9,10490.74906,111457734.8,10624.38289
220,27/02/2018,10329.99,10850,10150,10566.3,10408.47994,110086762.8,10576.64169
221,26/02/2018,9595.99,10461.97,9376.34,10324.7,16156.80506,162306362.4,10045.69665
222,25/02/2018,9688.26,9883.41,9260,9590.04,11037.17695,105367249.2,9546.576058
223,24/02/2018,10135.2,10540.63,9373.48,9689.99,13972.71472,137805304.5,9862.457457
224,23/02/2018,9843.33,10405.3,9600,10166.1,16044.0393,160782973,10021.35248
225,22/02/2018,10446.79,10935,9731.2,9843.34,20204.69095,206051152.4,10198.18382
226,21/02/2018,11233.42,11275.74,10256,10449.4,19959.67716,215353691.9,10789.43764
227,20/02/2018,11159.12,11780,11080.37,11233.41,15880.90904,182156478,11470.15436
228,19/02/2018,10433.68,11262.48,10307.51,11173,11698.25623,127802568.1,10924.92467
229,18/02/2018,11101,11300,10153.15,10421.06,17623.07943,188724919.3,10708.96378
230,17/02/2018,10203.14,11135.83,10053.5,11101,14511.16914,155314935.2,10703.13038
231,16/02/2018,10011.3,10300,9707.51,10196,11857.64278,118860367.7,10023.94574
232,15/02/2018,9490.98,10234,9350,10018,21036.33732,206814744.8,9831.309592
233,14/02/2018,8504.57,9515,8504.57,9490.98,17468.73887,158839393.2,9092.779649
234,13/02/2018,8891.2,8951.89,8360.13,8522.99,11374.52415,97689771.64,8588.471072
235,12/02/2018,8077.25,8995,8067,8899,15071.0403,130557481.6,8662.804892
236,11/02/2018,8560,8560,7820,8067,12711.78585,103542540.6,8145.396868
237,10/02/2018,8693.98,9090.8,8170.86,8560,14670.5587,127082570.7,8662.422016
238,09/02/2018,8259.42,8779.62,7753.32,8693.98,18418.11709,152040059.9,8254.918737
239,08/02/2018,7588.01,8644.36,7565.5,8259.76,22746.39118,187157997.7,8228.030379
240,07/02/2018,7737.26,8649,7213.8,7588.01,32640.89254,260674865.8,7986.143931
241,06/02/2018,6878.65,8150,5920.72,7737.37,70961.36966,487504446,6869.997696
242,05/02/2018,8190.78,8335.56,6600,6874.27,46544.4288,342210634.6,7352.34363
243,04/02/2018,9225.31,9350.09,7825,8191,19110.67246,162005632.6,8477.233488
244,03/02/2018,8838.29,9491.2,8170.71,9225.86,16208.37411,144713399.5,8928.310666
245,02/02/2018,9010.87,9096.79,7625.25,8838.83,44406.01983,373423805.1,8409.305912
246,01/02/2018,10148.99,10187.56,8455,8998.99,26356.58884,243067799.6,9222.278387
247,31/01/2018,9971,10324,9514.96,10149,12743.50947,126723437.3,9944.155307
248,30/01/2018,11162.62,11222.36,9731.2,9971,21082.19253,219169216.4,10395.94037
249,29/01/2018,11685.58,11820.01,10991,11162.62,9996.356898,112806531.8,11284.76433
250,28/01/2018,11446.54,11989.15,11360.52,11685.58,9956.092496,116531522.5,11704.54398
251,27/01/2018,11093.74,11630.47,10815.84,11446.54,10309.80746,116376809.5,11287.97118
252,26/01/2018,11140.01,11635,10263.32,11092.95,15074.66641,164020352.5,10880.52949
253,25/01/2018,11400.98,11741.82,10868.57,11155.54,10212.92183,115421975,11301.56256
254,24/01/2018,10848.99,11500,10488.13,11400.96,11646.7906,128825119.7,11060.99733
255,23/01/2018,10810,11409.87,9927.54,10851.82,17250.17615,184369293.7,10687.96586
256,22/01/2018,11558.87,11910.78,10028.41,10808.99,17067.72926,186028930.6,10899.45404
257,21/01/2018,12782.99,12791.88,11100,11558.87,11596.44129,137150604.6,11826.95633
258,20/01/2018,11560.82,13052.12,11515.94,12775.99,10324.05733,128912075.5,12486.57106
259,19/01/2018,11290.9,12050.39,11025.18,11552,13203.25568,151834406.4,11499.77022
260,18/01/2018,11199,12146,10693,11247.57,22195.26202,256082650,11537.71691
261,17/01/2018,11393.97,11794.07,9222,11191.35,41356.18974,433168120.1,10474.08194
262,16/01/2018,13581.66,13607.04,10162,11386.34,38789.88309,457725763.4,11800.13258
263,15/01/2018,13647.99,14394.36,13429.25,13607.04,9444.635308,131049852.4,13875.58631
264,14/01/2018,14197.78,14365.81,13072.22,13647.99,7588.63559,102783826.7,13544.44095
265,13/01/2018,13829.28,14619.1,13789.42,14197.78,7488.987018,106595650.1,14233.65401
266,12/01/2018,13249.99,14152.19,12807.27,13781.41,13433.08481,183399343.5,13652.80917
267,11/01/2018,14899.99,14973.07,12800,13243.83,19630.07517,266846190.8,13593.74269
268,10/01/2018,14403.51,14900,13412,14890.02,18479.01253,261210687,14135.53276
269,09/01/2018,14999.99,15367.18,14123.97,14403.51,13913.52469,204579121.6,14703.6158
270,08/01/2018,16173.98,16300,13900,14999.99,16676.34994,251877784.1,15103.89174
271,07/01/2018,17142.43,17149.97,15707.16,16124.02,8632.813843,141555094.2,16397.32962
272,06/01/2018,16927.99,17234.99,16220,17149.67,9501.016755,158389594.5,16670.80467
273,05/01/2018,15143.67,17200,14810,16928,16248.91468,259695892.9,15982.35316
274,04/01/2018,15155.62,15430.27,14192.37,15143.67,15004.01859,222160244.5,14806.71616
275,03/01/2018,14670.96,15500,14546.28,15155.62,12275.0012,183639413.7,14960.43958
276,02/01/2018,13394.2,15257.53,12910.58,14678.94,16299.6693,229138844.1,14057.883
277,01/01/2018,13880,13941.75,12801.38,13443.41,7688.030685,102815718.5,13373.4792
278,31/12/2017,12640,14296.06,12491.21,13880,11583.41865,154552644.5,13342.57607
279,30/12/2017,14351,14463.28,12050,12640,21749.67445,285985550.3,13148.95775
280,29/12/2017,14436.99,15111,13998,14340,13505.70299,195727638.8,14492.22146
281,28/12/2017,15390.05,15474.19,13500,14470.07,16557.21732,234428578.5,14158.6943
282,27/12/2017,15764.45,16480.52,14484,15364.93,15643.75488,241860985.1,15460.54556
283,26/12/2017,13925.5,16147.87,13746.95,15764.44,15051.16402,230922569.2,15342.50566
284,25/12/2017,14107.87,14650,13210,13911.28,11564.54433,161347357.1,13951.89922
285,24/12/2017,14619,14619.1,12488,14157.87,18519.48932,250476423.6,13525.01785
286,23/12/2017,13980,15756.22,13496.48,14619,21786.40866,322120599.6,14785.39233
287,22/12/2017,15600,15795.61,11159.93,14009.79,57444.8858,772143020.6,13441.45801
288,21/12/2017,16466.98,17281.17,15005,15600.01,20377.86044,326730689.6,16033.61112
289,20/12/2017,17700,17950,15343.04,16466.98,31172.22881,521350550.6,16724.84036
290,19/12/2017,18940.58,19160.79,16831.26,17700,21528.13767,387206242.4,17986.05381
291,18/12/2017,18953,19220,17835.2,18940.57,14678.94145,273533539.4,18634.41859
292,17/12/2017,19187.78,19666,18465,18953,9749.249155,186310530.8,19110.24406
293,16/12/2017,17477.98,19377,17269.99,19187.78,9761.220809,179906034.6,18430.68999
294,15/12/2017,16404.99,17934,16337.19,17471.5,18998.38814,329337014.8,17334.99771
295,14/12/2017,16245.02,16830.45,15852.69,16404.99,13409.52429,219263192.5,16351.30283
296,13/12/2017,16650.01,17107.03,15497.69,16250,17136.70586,281640493.8,16434.92607
297,12/12/2017,16470,17428.42,15967.29,16650.01,13517.8921,227842348.7,16854.87256
298,11/12/2017,14690.99,17270,14677.19,16470,16583.72316,270203844.3,16293.31615
299,10/12/2017,14601.01,15385,13011,14691,18487.98304,263150668,14233.60609
300,09/12/2017,15799.87,15998.5,12701.05,14607.49,16587.47293,238909072.6,14402.98191
301,08/12/2017,16599.99,16666.66,13482.42,15800,25473.39531,389366035.1,15285.20365
302,07/12/2017,13623,16615.62,13085.9,16599.99,25787.67656,382694044.1,14840.19095
303,06/12/2017,11676.99,13700,11659.8,13623.5,19784.87349,250560790.3,12664.26042
304,05/12/2017,11613.07,11850,11384.25,11677,11875.03378,138370076.2,11652.1838
305,04/12/2017,11250,11613.07,10850,11613.07,13621.48197,154122917.9,11314.69529
306,03/12/2017,10875.68,11800.01,10513.16,11250,14238.52588,160176290.4,11249.49955
307,02/12/2017,10840.45,11200,10637.69,10872,9267.161055,101270084.4,10927.84336
308,01/12/2017,9927.29,10949.89,9370.11,10840.45,16708.03225,171881760.6,10287.37305
309,30/11/2017,9833.7,10618.29,9000,9947.67,25433.45836,247093850.8,9715.306791
310,29/11/2017,9877.63,11395,9250,9824.68,33432.33996,346949562.2,10377.66314
311,28/11/2017,9708.06,9968,9582.25,9868.82,11214.92993,110496755.8,9852.647901
312,27/11/2017,9278.99,9721.7,9267,9708.07,13272.45254,126458117.7,9527.863617
313,26/11/2017,8718,9366.6,8538.2,9271.06,12021.21549,108525815.4,9027.857089
314,25/11/2017,8199.83,8737,8114.78,8717.99,11611.66638,97628924.79,8407.830677
315,24/11/2017,7988.96,8340,7876,8199.19,9289.989257,75751868.75,8154.139542
316,23/11/2017,8214.69,8279.76,7980,7989,7811.7934,63644740.39,8147.263648
317,22/11/2017,8095.19,8310.89,8045.76,8214.69,8078.580801,66215711.71,8196.453479
318,21/11/2017,8226.14,8354.46,7770,8095.23,13686.51124,110811263.5,8096.384941
319,20/11/2017,8016.58,8269.99,7900,8226.17,8179.457727,66366007.81,8113.741769
320,19/11/2017,7775.55,8087.35,7675,8016.58,8307.777509,65332064.65,7863.964169
321,18/11/2017,7675,7858,7431.54,7771.03,7326.81014,56264967.21,7679.326492
322,17/11/2017,7846.96,7997,7528.5,7674.99,17714.36787,138124189.4,7797.29711
323,16/11/2017,7294,7976.79,7120.85,7846.96,19272.37148,145738327.5,7562.033954
324,15/11/2017,6609,7350,6609,7294,16869.89791,119171192.4,7064.132397
325,14/11/2017,6524.69,6750,6466.88,6609,12072.05309,79508390.54,6586.153155
326,13/11/2017,5870.03,6775.75,5846,6525.17,27202.28181,173971383.6,6395.470232
327,12/11/2017,6355.13,6488.88,5555.55,5870.37,37315.15664,225565297.5,6044.870713
328,11/11/2017,6588.18,6820,6218,6355.13,14942.70256,96800268.09,6478.096431
329,10/11/2017,7150.61,7343.18,6429.44,6588.18,26614.27605,181284361.1,6811.545831
330,09/11/2017,7465.06,7490,7061.2,7148,14799.26577,106985408.5,7229.102455
331,08/11/2017,7131.38,7888,7080.01,7450.32,24679.72055,183501327.1,7435.30814
332,07/11/2017,6967.64,7244.69,6945,7130.28,11634.2653,82632999.59,7102.554178
333,06/11/2017,7373.3,7421.39,6922.07,6967.68,19323.12876,138542391.8,7169.770149
334,05/11/2017,7388.79,7590,7275.16,7372.72,9218.326898,68631151.85,7445.076814
335,04/11/2017,7145.24,7569.9,6994,7388.83,9200.114618,66730277.42,7253.20066
336,03/11/2017,7030,7500,6925.22,7146.82,15999.7838,116037544.1,7252.444509
337,02/11/2017,6745.04,7354.1,6700,7030,26514.65119,184979262.3,6976.492392
338,01/11/2017,6434.24,6756.36,6340.01,6741.59,12967.22212,84891427.3,6546.616271
339,31/10/2017,6120,6449.78,6072.81,6434.21,13423.30855,84354477.98,6284.179318
340,30/10/2017,6133.01,6229.77,6024.03,6119.99,9574.643653,58637080.14,6124.204959
341,29/10/2017,5731.7,6316.85,5683,6137.37,16086.62569,96361934.29,5990.189374
342,28/10/2017,5773.03,5875.66,5646.18,5730.69,5926.297372,33993472.69,5736.038974
343,27/10/2017,5889.99,5994.06,5674.06,5771.89,11911.042,69053794.44,5797.460412
344,26/10/2017,5741.35,5988,5683,5890,11788.30259,69079451.81,5859.999884
345,25/10/2017,5518.49,5748,5366,5735.88,12349.1067,68370411.13,5536.466141
